price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,country,id
410000.0,3.0,2.0,1320,6000,1.5,0,0,4,1320,0,1920,0,Seattle,USA,4098
0.0,4.0,2.5,4080,18362,2.0,0,2,4,4080,0,1983,0,Clyde Hill,USA,4567
1100000.0,5.0,2.75,2660,8737,1.0,0,4,5,1470,1190,1969,0,Bellevue,USA,1873
852880.0,4.0,3.25,3450,6184,2.0,0,0,3,3450,0,2014,0,Sammamish,USA,2614
742000.0,4.0,2.5,2810,10986,2.0,0,0,3,2810,0,1997,0,Sammamish,USA,2338
599950.0,4.0,3.5,3730,15029,2.0,0,2,3,2440,1290,1991,0,Kent,USA,2138
363750.0,3.0,1.75,1726,197326,2.0,0,0,4,1726,0,1982,2011,Vashon,USA,798
324950.0,3.0,1.0,1210,7440,1.0,0,0,3,1210,0,1949,1998,Shoreline,USA,1870
411605.0,4.0,2.5,2658,3960,2.0,0,0,3,2658,0,2014,0,Auburn,USA,2007
499000.0,3.0,1.75,1750,12325,1.0,0,0,4,1470,280,1968,0,Redmond,USA,2571
385000.0,4.0,1.75,1620,4980,1.0,0,0,4,860,760,1947,1988,Seattle,USA,626
950000.0,5.0,3.0,4530,258746,1.5,0,0,4,3200,1330,2003,0,Woodinville,USA,495
300000.0,2.0,1.0,960,8153,1.0,0,0,3,960,0,1947,2012,Shoreline,USA,3631
737500.0,3.0,1.75,2320,10900,2.0,0,0,3,2320,0,1935,1974,Seattle,USA,4178
655000.0,4.0,2.25,2060,8470,1.0,0,0,3,1440,620,1983,2009,Bellevue,USA,1616
420000.0,3.0,1.75,1660,9600,1.0,0,0,3,1380,280,1981,2013,Bothell,USA,1782
1240000.0,5.0,3.0,2830,7500,2.0,0,0,3,2460,370,1923,1998,Seattle,USA,2206
532000.0,4.0,1.75,2020,7029,1.0,0,0,4,1430,590,1979,0,Redmond,USA,1890
720000.0,2.0,1.0,2020,7200,1.0,0,3,4,1700,320,1947,1988,Seattle,USA,790
410000.0,4.0,2.0,1580,9581,1.0,0,0,3,1580,0,1953,0,Kirkland,USA,2557
482000.0,4.0,2.5,2710,35868,2.0,0,0,3,2710,0,1989,0,Maple Valley,USA,7
495000.0,3.0,2.0,1769,9300,1.0,0,0,4,1769,0,1955,2009,Normandy Park,USA,2414
2271150.0,4.0,3.25,4040,18916,1.0,0,0,4,4040,0,1954,1979,Medina,USA,3863
395000.0,2.0,2.25,1350,1493,2.0,0,0,3,1050,300,2007,0,Seattle,USA,3390
132250.0,4.0,2.25,2192,12128,2.0,0,0,3,2192,0,2006,0,Kent,USA,4462
276900.0,2.0,1.0,1350,10096,1.0,0,2,4,1350,0,1952,0,North Bend,USA,2276
371000.0,4.0,2.5,2550,4770,2.0,0,0,3,2550,0,2005,0,Maple Valley,USA,2960
2458000.0,4.0,5.25,6500,14986,2.0,0,0,3,5180,1320,2001,0,Medina,USA,4135
201500.0,3.0,1.0,1160,8320,1.0,0,0,4,1160,0,1959,0,Kent,USA,417
245000.0,3.0,2.0,1410,5760,1.0,0,0,3,1410,0,1985,0,Kent,USA,3278
375000.0,4.0,1.75,1890,8000,1.0,0,0,4,1250,640,1960,2001,Shoreline,USA,742
563500.0,4.0,2.5,2800,12831,2.0,0,0,3,2800,0,2001,0,Duvall,USA,2127
355000.0,3.0,2.25,1280,959,3.0,0,0,3,1280,0,2005,0,Seattle,USA,1214
1015000.0,3.0,2.5,2920,34527,1.0,0,4,4,1800,1120,1954,1983,Seattle,USA,492
465000.0,4.0,2.5,3060,6000,2.0,0,0,3,3060,0,2012,1912,Maple Valley,USA,3593
418500.0,3.0,2.5,2060,4399,2.0,0,0,3,2060,0,2007,0,Snoqualmie,USA,1909
254500.0,4.0,2.75,2570,7264,2.0,0,0,3,1720,850,1998,2006,Auburn,USA,1169
385000.0,2.0,1.0,830,26329,1.0,1,3,4,830,0,1928,0,Vashon,USA,2608
325000.0,2.0,1.0,840,4239,1.0,0,0,3,840,0,1948,1994,Seattle,USA,3000
405000.0,3.0,1.75,1980,8100,1.0,0,0,4,1310,670,1949,1985,Shoreline,USA,1342
522500.0,3.0,2.5,2370,7875,2.0,0,0,3,2370,0,2003,0,Snoqualmie,USA,824
265000.0,4.0,3.0,1940,8170,1.0,0,0,4,1940,0,1948,0,Shoreline,USA,3839
295000.0,2.0,1.0,800,6500,1.0,0,0,4,800,0,1953,1983,Shoreline,USA,4192
398750.0,3.0,2.5,2230,4000,2.0,0,0,3,2230,0,1954,2005,Seattle,USA,116
245000.0,3.0,2.5,1600,2788,2.0,0,0,4,1600,0,1992,0,Kent,USA,4092
681716.0,4.0,2.5,3150,7277,2.0,0,0,3,3150,0,2006,0,Renton,USA,1481
411715.0,3.0,1.75,1840,5101,1.0,0,0,5,1040,800,1952,1998,Seattle,USA,1904
689000.0,3.0,1.75,2200,9840,1.0,0,0,5,1500,700,1978,0,Bellevue,USA,3216
229629.5,2.0,1.0,1100,8281,1.0,0,0,4,1100,0,1947,1988,Shoreline,USA,4486
2199900.0,4.0,1.5,1120,5427,1.0,0,0,3,1120,0,1969,2014,Covington,USA,4348
530000.0,2.0,2.5,1785,779,2.0,0,0,3,1595,190,1975,0,Bellevue,USA,4130
185000.0,5.0,1.0,1590,6700,1.5,0,0,3,1090,500,1942,1999,Seattle,USA,3836
588000.0,5.0,3.0,2190,4900,2.0,0,0,5,1490,700,1940,0,Seattle,USA,3914
362750.0,2.0,1.75,1240,3000,1.5,0,0,3,1240,0,1906,2014,Seattle,USA,4530
629800.0,3.0,2.5,2390,1984,2.0,0,0,3,2220,170,2008,0,Issaquah,USA,3799
206000.0,4.0,2.0,1700,6025,1.0,0,0,3,1700,0,1978,0,Auburn,USA,1024
697000.0,4.0,2.75,3650,48351,1.5,0,0,4,3650,0,1978,2000,Woodinville,USA,2461
780000.0,3.0,1.75,2340,10495,1.0,0,0,4,2340,0,1967,0,Mercer Island,USA,592
560000.0,4.0,2.25,1950,9800,1.0,0,0,3,1330,620,1968,1997,Kirkland,USA,4081
550000.0,4.0,1.0,1440,3600,1.5,0,0,4,1440,0,1924,0,Seattle,USA,4248
387500.0,3.0,1.0,1560,14333,1.0,0,0,4,1560,0,1953,1983,Normandy Park,USA,2022
1220000.0,4.0,2.5,3240,3600,2.0,0,0,3,2060,1180,2008,0,Seattle,USA,1107
250000.0,3.0,2.25,1920,7738,1.0,0,0,3,1520,400,1965,1993,Burien,USA,3825
230000.0,4.0,1.75,1850,6000,1.0,0,0,4,1270,580,1944,0,Seattle,USA,3226
250000.0,3.0,2.25,1400,3814,2.0,0,0,3,1400,0,2012,1912,Covington,USA,2508
670000.0,3.0,1.5,1490,4400,1.5,0,0,4,1490,0,1906,1990,Seattle,USA,3420
425000.0,3.0,2.25,1870,9000,1.0,0,0,3,1440,430,1978,0,Bothell,USA,1797
410000.0,3.0,2.25,1450,19206,2.0,0,0,3,1450,0,1989,0,Sammamish,USA,4016
329950.0,2.0,1.0,1140,5250,1.5,0,0,4,1140,0,1949,1985,Seattle,USA,127
599000.0,7.0,2.5,2580,5750,1.0,0,0,4,1880,700,1901,0,Seattle,USA,4243
308830.769231,2.0,1.0,810,4800,1.0,0,0,3,810,0,1919,2001,Seattle,USA,4433
336750.0,2.0,2.25,1170,1011,2.0,0,0,3,1170,0,2009,0,Issaquah,USA,2437
445000.0,4.0,2.0,1650,6000,1.0,0,0,5,1000,650,1959,0,Seattle,USA,403
712198.0,4.0,2.5,2450,4247,2.0,0,0,3,2450,0,2013,1923,Redmond,USA,150
950833.333333,5.0,3.0,3330,19126,2.0,0,0,4,2610,720,1977,0,Mercer Island,USA,4515
795000.0,3.0,2.0,2420,17859,1.0,0,1,5,1500,920,1979,0,Kirkland,USA,2394
537000.0,3.0,2.5,1550,12920,2.0,0,0,5,1550,0,1999,0,Kirkland,USA,1437
850000.0,3.0,2.5,3230,5000,2.0,0,2,5,2430,800,1945,0,Seattle,USA,3904
1886700.0,5.0,3.5,4180,17935,2.0,0,0,3,4180,0,2004,2003,Bellevue,USA,1629
285000.0,3.0,1.75,1840,8601,1.0,0,0,3,920,920,1905,2014,Seattle,USA,2444
206135.0,3.0,1.0,1340,11070,1.0,0,0,4,1340,0,1978,2000,Kent,USA,2442
625000.0,4.0,3.25,2730,54014,1.0,0,0,3,1560,1170,2007,0,Renton,USA,62
333000.0,2.0,1.0,720,6686,1.0,0,0,3,720,0,1942,1999,Seattle,USA,2336
199500.0,3.0,1.0,920,9812,1.0,0,0,4,920,0,1962,0,Auburn,USA,2256
530000.0,4.0,2.5,2050,6360,2.0,0,0,3,2050,0,1988,2000,Issaquah,USA,2544
620000.0,2.0,1.0,1430,3000,1.5,0,0,3,1300,130,1929,0,Seattle,USA,2400
541125.0,5.0,2.75,2740,8426,1.0,0,0,4,1370,1370,1960,2001,Bellevue,USA,95
963000.0,4.0,3.25,3530,8589,2.0,0,0,3,3530,0,2007,0,Kirkland,USA,3697
100000.0,2.0,1.0,930,7623,1.0,0,0,2,930,0,1942,0,Burien,USA,3643
502000.0,6.0,2.5,2890,8122,1.0,0,0,3,1630,1260,1977,2004,Bellevue,USA,3109
661500.0,5.0,2.5,2500,7200,1.0,0,0,4,1490,1010,1977,0,Redmond,USA,3557
925000.0,4.0,2.25,2260,41984,1.0,0,0,4,2260,0,1967,0,Kirkland,USA,959
369990.0,4.0,2.5,1960,7133,2.0,0,0,3,1960,0,2002,0,Renton,USA,2191
580000.0,4.0,1.75,1720,6975,1.0,0,0,3,1420,300,1975,0,Redmond,USA,3461
366000.0,3.0,1.75,1840,11440,1.0,0,0,4,1340,500,1977,0,Renton,USA,3230
190000.0,3.0,1.0,910,10575,1.0,0,0,4,910,0,1968,0,Federal Way,USA,4056
395000.0,2.0,1.0,1320,1824,1.5,0,0,4,1320,0,1909,1989,Seattle,USA,1576
419000.0,2.0,1.75,1510,4980,1.0,0,0,3,1510,0,2006,0,Redmond,USA,3632
695500.0,5.0,2.75,2510,9180,1.0,0,1,4,1600,910,1975,0,Redmond,USA,4069
295000.0,1.0,1.0,700,2500,1.0,0,0,4,700,0,1907,0,Seattle,USA,3590
505000.0,3.0,2.5,1860,8060,2.0,0,0,4,1860,0,1987,0,Issaquah,USA,3285
554000.0,3.0,1.75,1760,10780,1.0,0,0,3,1760,0,1977,2004,Bellevue,USA,2153
275000.0,3.0,2.5,1600,7000,2.0,0,0,4,1600,0,1993,0,Maple Valley,USA,236
349810.0,3.0,1.0,960,8855,1.0,0,0,4,960,0,1958,1972,Shoreline,USA,3676
500000.0,3.0,2.5,1480,1171,3.0,0,0,3,1480,0,2006,0,Seattle,USA,222
237227.85714299997,4.0,2.5,2068,7242,2.0,0,0,4,2068,0,1976,1992,Auburn,USA,4463
699000.0,4.0,2.5,3280,27441,2.0,0,0,3,3280,0,1996,0,Redmond,USA,2393
425000.0,2.0,2.5,1140,1182,3.0,0,0,3,1140,0,2007,0,Seattle,USA,1810
379950.0,4.0,1.75,1970,9389,1.0,0,0,5,1140,830,1960,0,Shoreline,USA,120
250000.0,4.0,2.0,1850,7560,1.0,0,0,4,1540,310,1978,2000,Kent,USA,1685
499500.0,3.0,2.5,2970,21907,2.0,0,0,3,2970,0,1998,2006,Renton,USA,2636
203400.0,4.0,2.0,2090,6630,1.0,0,0,3,1070,1020,1974,0,Seattle,USA,4598
381000.0,3.0,1.75,1800,6000,1.0,0,0,5,900,900,1950,0,Shoreline,USA,2380
590000.0,4.0,2.5,3220,7875,1.5,0,0,4,3220,0,1966,0,Bellevue,USA,3134
550000.0,3.0,1.75,2240,78225,2.0,0,0,5,2240,0,1976,0,Vashon,USA,2639
309780.0,3.0,2.5,2242,4500,2.0,0,0,3,2242,0,2014,0,Auburn,USA,3883
1225000.0,4.0,2.25,3490,6906,2.0,0,0,4,2280,1210,1928,0,Seattle,USA,193
487028.0,2.0,1.5,1295,1093,2.0,0,0,3,1105,190,2007,0,Seattle,USA,2283
460000.0,2.0,2.25,1230,929,2.0,0,0,3,1020,210,2004,2003,Seattle,USA,181
506000.0,3.0,1.75,2180,7700,1.0,0,0,3,1480,700,1961,2004,Shoreline,USA,2676
352000.0,3.0,2.25,1640,11050,1.0,0,0,4,1640,0,1972,0,Renton,USA,389
387500.0,4.0,1.0,1320,4440,1.5,0,0,3,1320,0,1929,0,Seattle,USA,968
306000.0,3.0,1.5,1220,1086,3.0,0,0,3,1220,0,2007,0,Seattle,USA,627
680000.0,3.0,2.25,2330,4000,1.5,0,2,5,1520,810,1927,0,Seattle,USA,1545
299000.0,2.0,1.75,1250,34395,1.0,0,0,4,1250,0,1950,1983,Federal Way,USA,669
232000.0,3.0,1.5,1460,15000,1.0,0,0,3,1460,0,1966,1963,Auburn,USA,4111
1087500.0,2.0,2.0,2360,11340,1.5,0,0,3,2360,0,1997,0,Mercer Island,USA,4076
304900.0,4.0,1.75,2600,11325,1.0,0,0,4,1610,990,1969,0,Kent,USA,3891
913000.0,4.0,2.5,3640,10576,2.0,0,0,3,3640,0,1999,0,Sammamish,USA,2738
592105.714286,3.0,2.5,2650,40705,2.0,0,0,3,2650,0,1994,0,Redmond,USA,4511
755000.0,4.0,2.75,2880,4000,1.5,0,0,3,2100,780,1912,2000,Seattle,USA,3454
292050.0,5.0,3.0,2840,7199,1.0,0,0,3,1710,1130,2003,0,Tukwila,USA,1365
280000.0,3.0,1.0,1200,6250,1.0,0,0,3,920,280,1943,2002,Seattle,USA,1394
260000.0,4.0,1.5,2130,8800,1.0,0,0,3,1100,1030,1962,2003,Kent,USA,331
322500.0,3.0,2.0,1350,14200,1.0,0,0,3,1350,0,1989,0,Duvall,USA,614
379000.0,2.0,1.0,800,6380,1.0,0,2,3,800,0,1940,1996,Seattle,USA,1286
671000.0,4.0,3.0,3130,5700,1.5,0,0,3,1750,1380,1953,0,Seattle,USA,3965
725000.0,3.0,1.75,1610,8613,1.0,0,0,5,1610,0,1962,0,Kirkland,USA,3078
352000.0,5.0,2.5,2420,8560,1.0,0,2,3,1620,800,1978,0,Seattle,USA,266
256000.0,4.0,2.5,2050,5787,2.0,0,0,3,2050,0,2002,0,Des Moines,USA,3841
430000.0,3.0,1.75,1300,12731,1.0,0,0,3,1300,0,1981,2013,Sammamish,USA,3110
530000.0,3.0,1.75,1320,2500,1.0,0,0,3,870,450,1918,0,Seattle,USA,3973
565000.0,3.0,2.75,2390,9966,1.0,0,0,5,1360,1030,1977,0,Bellevue,USA,1932
475000.0,2.0,1.75,1490,224334,1.0,0,2,3,1490,0,1983,2009,Auburn,USA,2199
245000.0,2.0,1.0,1200,4880,1.0,0,0,3,980,220,1943,2002,Seattle,USA,2593
225000.0,3.0,1.75,1330,13102,1.0,0,0,3,1330,0,1968,1997,Federal Way,USA,3190
253000.0,2.0,1.75,1220,5000,1.0,0,0,5,860,360,1921,0,Renton,USA,1807
850000.0,4.0,3.25,4350,112750,1.0,0,0,3,2200,2150,2006,0,Issaquah,USA,3724
580000.0,4.0,3.25,3569,8327,2.0,0,0,3,3569,0,2013,1923,Renton,USA,225
840000.0,3.0,2.0,2783,11177,2.0,0,0,3,2783,0,1910,1999,Seattle,USA,4217
499000.0,4.0,2.5,2910,6479,2.0,0,0,3,2910,0,2006,0,Snoqualmie,USA,105
495000.0,4.0,2.5,2140,7245,2.0,0,0,3,2140,0,2003,0,Seattle,USA,2413
430000.0,3.0,3.75,3890,7140,1.0,0,2,3,2390,1500,1943,2007,Seattle,USA,1508
433111.11111099995,3.0,2.25,1370,1524,3.0,0,0,3,1370,0,2005,0,Seattle,USA,4561
542000.0,4.0,1.75,1900,8250,1.0,0,0,4,950,950,1955,2009,Bellevue,USA,630
1600000.0,6.0,5.0,6050,230652,2.0,0,3,3,6050,0,2001,0,Fall City,USA,2731
279000.0,5.0,2.5,2690,5557,2.0,0,0,3,2690,0,2012,1912,Seattle,USA,2068
285000.0,4.0,1.75,2080,13629,1.0,0,0,4,1040,1040,1955,2009,Seattle,USA,870
220000.0,3.0,1.0,1050,6300,1.0,0,0,3,1050,0,1942,1999,Seattle,USA,2290
250250.0,3.0,2.25,2210,8000,2.0,0,0,4,2210,0,1969,0,Federal Way,USA,2098
1180500.0,3.0,1.75,1610,7200,1.0,0,0,3,1090,520,1973,2013,Seattle,USA,1186
329950.0,3.0,2.5,1820,8085,2.0,0,0,3,1820,0,1983,2009,Renton,USA,2963
1120000.0,5.0,1.5,2540,6660,2.0,0,3,4,2340,200,1954,1979,Seattle,USA,2489
499950.0,3.0,2.5,1520,2208,2.0,0,0,3,1040,480,2007,0,Seattle,USA,1891
590000.0,4.0,4.25,2360,57514,2.0,0,0,4,2360,0,1939,1987,Federal Way,USA,1755
586500.0,3.0,2.5,1780,1487,3.0,0,0,3,1600,180,2006,0,Seattle,USA,1926
252350.0,3.0,2.0,1650,7352,1.0,0,0,3,1160,490,1979,2014,Renton,USA,707
1230000.0,4.0,2.5,3040,7000,2.0,0,0,3,3040,0,2001,0,Mercer Island,USA,2186
292285.714286,3.0,1.75,1890,13860,1.0,0,0,5,1890,0,1966,0,Kent,USA,4367
385000.0,3.0,1.75,2310,11200,1.0,0,0,4,1630,680,1978,2000,Kent,USA,2870
547500.0,3.0,3.5,1650,2262,3.0,0,0,3,1650,0,2010,0,Seattle,USA,2349
808000.0,4.0,2.25,2500,8866,2.0,0,0,4,2500,0,1987,0,Bellevue,USA,3795
285000.0,2.0,2.0,1651,18200,1.0,0,0,3,1651,0,1946,0,Vashon,USA,2220
500000.0,5.0,3.25,3130,12087,2.0,0,0,3,2180,950,1975,0,Issaquah,USA,3779
241000.0,3.0,2.0,1770,7000,1.0,0,0,3,1770,0,1986,0,Auburn,USA,3730
686000.0,3.0,1.5,1840,9990,2.0,0,0,5,1840,0,1961,0,Seattle,USA,1688
1500000.0,6.0,2.5,3560,6480,2.5,0,0,4,3560,0,1914,1945,Seattle,USA,284
243000.0,3.0,1.75,1790,12000,1.0,0,0,3,1040,750,1960,2012,Des Moines,USA,1659
285000.0,3.0,2.0,1460,6377,1.0,0,0,3,1460,0,1995,0,Maple Valley,USA,3306
300000.0,3.0,2.0,1510,7066,1.0,0,2,3,1230,280,1973,2013,Seattle,USA,4388
367000.0,2.0,1.0,700,2334,1.0,0,0,3,700,0,1945,2010,Seattle,USA,920
740000.0,2.0,1.75,2080,4800,1.0,0,0,5,1080,1000,1923,0,Seattle,USA,1433
375000.0,2.0,2.5,750,1430,2.0,0,0,3,750,0,2006,0,Seattle,USA,1298
2180000.0,6.0,2.75,4710,11000,2.0,0,3,3,3690,1020,1931,0,Seattle,USA,4143
600000.0,2.0,2.5,2510,14878,2.0,0,0,3,2510,0,1990,2009,Bothell,USA,3740
1255000.0,4.0,2.5,3200,7535,2.0,0,0,3,3200,0,2006,0,Seattle,USA,734
375900.0,6.0,1.5,2550,33740,1.0,0,0,4,1750,800,1958,1972,Federal Way,USA,1812
276900.0,3.0,1.0,1270,7566,1.0,0,0,4,1270,0,1958,1972,Renton,USA,3282
440000.0,3.0,1.0,1210,5750,1.5,0,0,4,1210,0,1910,0,Seattle,USA,2392
415000.0,4.0,2.5,2550,4500,2.0,0,0,3,2550,0,2009,0,Renton,USA,2354
800000.0,2.0,1.0,1740,5719,1.0,0,0,3,1740,0,1955,2005,Seattle,USA,3289
282508.888889,3.0,1.0,1560,7552,1.0,0,0,4,910,650,1948,0,Shoreline,USA,4580
446000.0,5.0,2.75,2190,12687,1.0,0,0,5,1370,820,1978,0,Kenmore,USA,922
440825.0,3.0,1.75,2150,4333,1.0,0,0,3,1200,950,1956,2001,Seattle,USA,4397
427000.0,2.0,1.0,920,3780,1.0,0,0,3,920,0,1910,2006,Seattle,USA,1402
1337044.2,4.0,3.5,4280,9583,2.0,0,0,3,4280,0,2005,0,Bellevue,USA,4467
219000.0,2.0,1.0,900,5160,1.0,0,0,3,900,0,1952,2008,Seattle,USA,167
370000.0,4.0,2.5,2220,5338,2.0,0,0,3,2220,0,2001,0,Renton,USA,2469
371500.0,3.0,2.0,1370,8336,1.0,0,0,5,1370,0,1964,0,Shoreline,USA,2273
735000.0,4.0,3.0,2840,4120,1.5,0,0,4,2060,780,1931,0,Seattle,USA,1640
588500.0,3.0,1.75,2330,14892,1.0,0,0,3,1970,360,1980,0,Sammamish,USA,12
750500.0,5.0,3.0,2170,2440,1.5,0,0,4,1450,720,1911,1966,Seattle,USA,1546
435000.0,4.0,2.25,2140,6355,2.0,0,0,3,2140,0,2002,0,Snoqualmie,USA,617
589000.0,4.0,2.5,2910,5776,2.0,0,2,3,2910,0,1998,2006,Snoqualmie,USA,1092
800866.0,5.0,2.5,3180,13806,2.0,0,0,4,3180,0,1990,0,Kirkland,USA,90
225000.0,3.0,1.0,1660,7210,1.0,0,0,3,1100,560,1963,2008,Auburn,USA,612
386591.0,3.0,2.5,1690,1613,2.0,0,0,3,1150,540,2014,0,Issaquah,USA,885
480000.0,3.0,1.0,1150,4945,1.0,0,2,3,1150,0,1943,2002,Seattle,USA,1404
215000.0,2.0,2.25,1610,2040,2.0,0,0,4,1610,0,1979,0,Renton,USA,857
570000.0,6.0,3.75,4000,6015,2.0,0,2,3,3080,920,2004,2003,Renton,USA,4183
632500.0,4.0,2.5,2090,10306,2.0,0,0,3,2090,0,1986,0,Sammamish,USA,2924
402000.0,2.0,1.0,620,2475,1.0,0,0,5,620,0,1911,1984,Seattle,USA,3444
310000.0,2.0,1.0,870,5400,1.0,0,0,3,870,0,1950,2007,Seattle,USA,3330
386380.0,3.0,2.5,1720,3600,2.0,0,0,3,1720,0,2010,0,Redmond,USA,777
427000.0,5.0,2.75,2220,4000,1.0,0,0,3,1230,990,1973,2013,Seattle,USA,1638
359800.0,4.0,2.5,2390,6426,2.0,0,0,3,2390,0,1999,0,Auburn,USA,1986
250000.0,2.0,1.5,982,846,2.0,0,0,3,806,176,2006,0,Seattle,USA,2352
599000.0,5.0,2.75,2730,22572,1.0,0,0,3,2080,650,1968,1992,Sammamish,USA,3252
525000.0,3.0,2.5,2030,6970,2.0,0,0,4,2030,0,1991,0,Issaquah,USA,4330
210614.285714,3.0,2.5,2210,10119,1.0,0,0,4,1450,760,1966,0,Kent,USA,4488
675000.0,5.0,2.5,2820,67518,2.0,0,0,3,2820,0,1979,2014,Issaquah,USA,28
782000.0,4.0,3.5,3910,8095,2.0,0,0,3,3130,780,2007,0,Issaquah,USA,1522
250000.0,3.0,2.0,1170,7258,1.0,0,0,3,1170,0,1984,0,Auburn,USA,1066
196500.0,3.0,1.0,1320,9000,1.0,0,0,3,1320,0,1966,1963,Auburn,USA,3280
246950.0,3.0,3.0,1670,4440,1.0,0,0,3,1670,0,2014,0,Enumclaw,USA,3604
2005000.0,6.0,4.5,3810,28176,1.0,0,4,5,3810,0,1969,0,Shoreline,USA,1911
328423.0,3.0,2.5,1730,3600,2.0,0,0,3,1730,0,2014,0,Seattle,USA,3393
265000.0,3.0,1.0,1000,9150,1.0,0,0,3,1000,0,1969,2010,Renton,USA,2538
170000.0,2.0,1.0,1200,24792,2.0,0,0,2,1200,0,1976,0,Redmond,USA,3668
900000.0,3.0,1.0,1330,77972,1.0,0,0,3,1330,0,1928,1954,Kirkland,USA,74
315275.0,3.0,1.75,1440,8040,1.0,0,0,3,960,480,1951,1994,Seattle,USA,515
820000.0,4.0,2.5,3670,7000,2.0,0,0,3,3670,0,2005,0,Sammamish,USA,1309
789900.0,3.0,2.5,3420,25150,1.0,0,0,4,1750,1670,1987,0,Bellevue,USA,4078
235000.0,5.0,2.5,2500,9583,1.0,0,0,3,1300,1200,1979,2014,Des Moines,USA,3505
715000.0,4.0,2.5,2650,30500,1.0,0,0,4,1680,970,1960,2001,Issaquah,USA,3143
850000.0,4.0,3.5,4140,7089,2.0,0,0,3,3160,980,2003,0,Kirkland,USA,2609
516200.0,3.0,2.0,2110,5150,1.0,0,0,5,1080,1030,1919,1934,Seattle,USA,2227
886000.0,4.0,2.0,2660,3900,1.5,0,0,4,1480,1180,1923,0,Seattle,USA,2002
1425000.0,4.0,4.25,4960,6000,2.5,0,0,3,3680,1280,1909,2003,Seattle,USA,1584
700000.0,4.0,3.5,4490,5099,2.0,0,0,3,3390,1100,2006,0,Snoqualmie,USA,1517
685000.0,2.0,1.5,1300,1676,1.0,0,2,3,1300,0,1943,2002,Seattle,USA,3148
249900.0,2.0,1.0,1140,5500,1.0,0,0,3,1140,0,1947,2012,Seattle,USA,1072
280000.0,4.0,2.25,1930,7207,1.0,0,0,4,1360,570,1988,0,Kent,USA,2691
770000.0,3.0,2.5,2430,54059,2.0,0,0,3,2430,0,1987,2000,Issaquah,USA,1799
576000.0,3.0,2.5,1940,9000,1.0,0,0,4,970,970,1948,0,Seattle,USA,2820
405000.0,3.0,1.5,1880,7400,1.0,0,0,3,1480,400,1968,1997,Lake Forest Park,USA,2633
1025000.0,4.0,3.5,4370,10860,2.0,0,0,3,4370,0,2008,0,Renton,USA,3958
350000.0,3.0,2.25,1780,16290,2.0,0,0,4,1780,0,1987,0,Renton,USA,3404
254000.0,3.0,1.5,1770,17208,1.0,0,0,3,1160,610,1959,1989,Bellevue,USA,4377
289000.0,3.0,2.5,1970,9607,2.0,0,0,3,1090,880,1988,2000,Auburn,USA,3246
449950.0,4.0,2.5,2470,3811,2.0,0,0,3,2470,0,1999,0,Snoqualmie,USA,2684
340000.0,5.0,1.0,1120,9022,1.5,0,0,4,1120,0,1962,0,Kirkland,USA,115
259950.0,4.0,2.0,2030,9300,1.0,0,0,4,2030,0,1976,1992,Redmond,USA,4471
1065000.0,4.0,3.75,4260,9800,2.0,0,0,3,4260,0,2008,0,Kirkland,USA,4202
530000.0,3.0,2.5,3660,39478,2.0,0,2,4,3260,400,1989,0,Enumclaw,USA,3702
710000.0,3.0,2.5,2440,4153,2.0,0,0,3,2440,0,2003,0,Redmond,USA,3596
647500.0,4.0,1.75,2060,26036,1.0,0,0,4,1160,900,1947,1988,Normandy Park,USA,337
250000.0,3.0,1.75,1160,6134,1.0,0,0,3,1160,0,1998,2006,Auburn,USA,2687
372500.0,3.0,1.5,1180,12324,1.0,0,0,3,800,380,1981,2013,Sammamish,USA,1973
1085000.0,4.0,3.25,3740,12080,1.0,0,0,3,2000,1740,1988,2000,Woodinville,USA,753
647500.0,3.0,1.75,1290,3870,1.0,0,0,5,1290,0,1916,0,Seattle,USA,1938
470000.0,4.0,2.5,2310,14023,2.0,0,0,3,2310,0,1991,0,Duvall,USA,673
2475000.0,3.0,3.25,4340,4947,2.0,0,3,3,3060,1280,1993,0,Seattle,USA,2712
971971.0,4.0,3.75,3460,6738,2.0,0,0,3,3460,0,2013,1923,Renton,USA,3511
353250.0,2.0,1.0,1060,1600,2.0,0,0,3,1060,0,1979,2014,Seattle,USA,1201
742500.0,4.0,2.75,3100,3773,2.0,0,0,3,2000,1100,1919,1996,Seattle,USA,424
459500.0,2.0,1.0,1250,3825,1.0,0,0,3,850,400,1929,0,Seattle,USA,3715
486000.0,4.0,2.5,2150,39449,1.0,0,0,3,1420,730,1978,0,Fall City,USA,664
358000.0,2.0,1.5,960,1808,2.0,0,0,3,960,0,1993,0,Seattle,USA,350
252500.0,3.0,1.0,1030,6127,1.0,0,0,3,880,150,1947,2012,Seattle,USA,447
465750.0,3.0,1.5,1260,10350,1.0,0,0,3,1260,0,1959,1989,Bellevue,USA,709
767450.0,3.0,2.0,1630,7599,1.0,0,0,3,1630,0,2006,0,Seattle,USA,1924
218000.0,3.0,1.0,960,9633,1.0,0,0,5,960,0,1982,0,Enumclaw,USA,1221
265000.0,3.0,1.0,1020,8610,1.0,0,0,5,1020,0,1959,0,Renton,USA,3922
440000.0,4.0,2.5,2410,4780,2.0,0,0,3,2410,0,2000,0,Snoqualmie,USA,2766
